scope,flag_type,river,year,date,flux_id,value,threshold,notes
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-03,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-03,35451226.61413344,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-04,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-04,35758286.84775513,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-05,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-05,35821280.67379343,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-06,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-06,36006087.33965696,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-07,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-07,36558878.02069138,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-08,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-08,36867047.61743517,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-09,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-09,37422310.6804244,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-10,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-10,37855312.23889432,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-11,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-11,37917015.79205644,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-12,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-12,37729854.83171976,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-13,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-13,37541498.10391246,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-14,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-14,37724647.974547,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-15,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-15,37782923.555011235,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-16,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-16,37591253.55027947,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-17,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-17,37772371.69903526,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-18,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-18,38328149.709893614,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-19,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-19,38383705.25169112,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-20,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-20,38187686.65556597,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-21,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-21,37990408.35441089,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-22,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-22,38168326.242622614,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-23,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-23,38219970.978589706,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-24,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-24,37642103.14149513,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-25,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-25,37565522.286381714,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-26,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-26,37487801.08739884,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-27,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-27,37534811.52516002,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-28,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-28,37203007.47380607,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-29,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-29,36618344.70829456,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-30,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-30,36158415.08364866,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-08-31,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-08-31,35822990.41199805,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-09-01,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-09-01,35486368.49573902,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-09-02,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-09-02,35776920.73505252,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2015,2015-09-03,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2015-09-03,36193246.04306275,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2018,2018-06-11,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2018-06-11,35758468.36428148,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2018,2018-06-12,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2018-06-12,35715572.33806262,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2018,2018-06-13,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2018-06-13,35786113.79106579,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2018,2018-06-14,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2018-06-14,35857200.47924621,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2018,2018-06-15,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2018-06-15,35588225.86788705,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2018,2018-06-18,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2018-06-18,35918314.71408026,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2018,2018-06-19,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2018-06-19,36105722.60927583,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2018,2018-06-20,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2018-06-20,36179439.0011937,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2018,2018-06-21,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2018-06-21,35680546.63935442,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2018,2018-06-24,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2018-06-24,35442114.42241662,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2018,2018-06-25,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2018-06-25,35746037.036553696,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2018,2018-06-26,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2018-06-26,35820376.71057094,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2018,2018-06-27,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2018-06-27,35548436.56091149,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2018,2018-06-28,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2018-06-28,35507041.383426696,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2020,2020-05-23,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2020-05-23,35495673.57119858,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2024,2024-06-26,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2024-06-26,35548436.56091149,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2024,2024-06-27,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2024-06-27,35738324.707578756,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2024,2024-06-28,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2024-06-28,35812961.683155365,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2024,2024-06-29,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2024-06-29,35771713.77339166,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2024,2024-06-30,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2024-06-30,35846503.528770424,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2024,2024-07-01,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2024-07-01,35688617.13875789,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2024,2024-07-02,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2024-07-02,35646722.29405073,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2024,2024-07-03,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2024-07-03,35604566.02458653,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2024,2024-07-04,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2024-07-04,35678979.8740366,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2024,2024-07-05,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2024-07-05,35753449.890793584,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2024,2024-07-06,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2024-07-06,35710687.37408759,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2024,2024-07-07,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2024-07-07,35432879.26114292,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-06-08,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-06-08,35551594.83606587,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-06-09,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-06-09,35732482.26562316,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-06-10,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-06-10,35914412.32846928,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-06-11,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-06-11,36097369.41829978,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-06-12,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-06-12,36394633.161590435,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-06-13,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-06-13,36239381.160685025,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-06-14,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-06-14,36652240.86516086,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-06-15,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-06-15,36839142.131419905,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-06-16,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-06-16,37026986.526053116,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-06-17,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-06-17,37215756.124151014,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-06-18,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-06-18,37290755.73854643,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-06-20,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-06-20,36064939.21861595,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-06-21,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-06-21,36253549.90372283,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-06-22,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-06-22,36328033.47604003,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-06-23,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-06-23,35713020.554620005,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-06-24,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-06-24,36478030.72407762,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-06-25,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-06-25,36784638.98818239,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-06-26,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-06-26,36397903.610352166,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-06-27,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-06-27,36473513.885316156,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-06-28,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-06-28,36433353.712446816,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-06-29,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-06-29,36509214.24500009,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-06-30,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-06-30,36352579.24118091,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-01,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-01,36311917.443302065,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-02,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-02,36387673.721262604,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-03,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-03,36463554.58232456,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-04,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-04,36539537.66404986,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-05,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-05,36615600.573875554,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-06,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-06,36691720.895713024,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-07,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-07,36767876.196554005,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-08,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-08,36608354.58053199,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-09,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-09,36684099.72565319,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-10,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-10,36641628.96021822,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-11,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-11,36717081.278413765,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-12,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-12,36792457.01594254,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-13,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-13,36274468.71823004,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-14,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-14,36229888.98118485,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-15,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-15,36184808.29177475,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-16,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-16,36258224.38317678,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-17,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-17,36331456.764597066,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-18,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-18,36404483.85411666,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-19,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-19,36477284.130317114,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-20,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-20,36430005.80581471,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-21,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-21,36502086.82119752,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-22,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-22,36573877.695781976,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-23,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-23,36645357.2724678,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-24,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-24,36957815.96849042,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-25,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-25,36908126.72538191,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-26,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-26,36978743.11723232,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-27,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-27,36927742.79931726,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-28,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-28,36875987.26510651,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-29,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-29,36944967.10484377,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-30,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-30,36284059.072733715,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-07-31,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-07-31,36594285.96924937,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-08-01,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-08-01,36417383.03103233,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-08-02,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-08-02,35995762.11819264,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-08-03,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-08-03,36060402.564990126,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-08-04,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-08-04,36124503.8292574,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-08-05,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-08-05,36065739.36661854,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-08-06,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-08-06,36128524.298142135,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-08-07,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-08-07,35945534.49023423,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-08-08,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-08-08,35761430.64484856,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Ob,2025,2025-08-09,flux_production_candidate_r4_river_specific_q_and_season_linear_Ob_2025-08-09,35453552.068866596,35389206.70613154,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2000,2000-05-26,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2000-05-26,68080652.8923371,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2000,2000-05-27,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2000-05-27,89456582.32592037,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2000,2000-05-28,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2000-05-28,104052644.75563657,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2000,2000-05-29,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2000-05-29,134833968.6828229,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2000,2000-05-30,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2000-05-30,143118442.1867212,49039327.521948904,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Yenisey,2000,2000-05-31,flux_production_candidate_r4_river_specific_q_and_season_linear_Yenisey_2000-05-31,118711835.29385504,49039327.521948904,Threshold is five times the river median daily flux.
